sci_name_id,park_id,category_name,family,order,common_names
14529,859727CB-2812-40DF-B8DB-D4AE9EA00089,Bird,Strigidae,Strigiformes,Great Horned Owl
14530,859727CB-2812-40DF-B8DB-D4AE9EA00089,Bird,Strigidae,Strigiformes,Snowy Owl
14531,859727CB-2812-40DF-B8DB-D4AE9EA00089,Bird,Strigidae,Strigiformes,Great Gray Owl
14532,859727CB-2812-40DF-B8DB-D4AE9EA00089,Bird,Strigidae,Strigiformes,Barred Owl
14533,859727CB-2812-40DF-B8DB-D4AE9EA00089,Bird,Strigidae,Strigiformes,Northern Hawk Owl
14534,859727CB-2812-40DF-B8DB-D4AE9EA00089,Bird,Phalacrocoracidae,Suliformes,Double-Crested Cormorant
14535,859727CB-2812-40DF-B8DB-D4AE9EA00089,Reptile,Colubridae,Squamata,"Northern Red-Bellied Snake, Northern Redbelly Snake"
14536,859727CB-2812-40DF-B8DB-D4AE9EA00089,Reptile,Colubridae,Squamata,"Common Garter Snake, Eastern Garter Snake"
14537,859727CB-2812-40DF-B8DB-D4AE9EA00089,Reptile,Chelydridae,Testudines,"Common Snapping Turtle, Eastern Snapping Turtle"
14538,859727CB-2812-40DF-B8DB-D4AE9EA00089,Reptile,Emydidae,Testudines,Western Painted Turtle
14539,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Bufonidae,Anura,Eastern American Toad
14540,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Hylidae,Anura,Gray Treefrog
14541,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Hylidae,Anura,Northern Spring Peeper
14542,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Hylidae,Anura,Boreal Chorus Frog
14543,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Ranidae,Anura,Northern Green Frog
14544,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Ranidae,Anura,Northern Leopard Frog
14545,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Ranidae,Anura,Mink Frog
14546,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Ranidae,Anura,Wood Frog
14547,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Ambystomatidae,Caudata,Blue-Spotted Salamander
14548,859727CB-2812-40DF-B8DB-D4AE9EA00089,Amphibian,Salamandridae,Caudata,Central Newt
14549,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Antilocapridae,Artiodactyla,"Antelope, Pronghorn, Pronghorn Antelope, Pronghorns"
14550,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Bovidae,Artiodactyla,"American Bison, Bison"
14551,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cervidae,Artiodactyla,Elk
14552,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cervidae,Artiodactyla,Mule Deer
14553,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cervidae,Artiodactyla,White-Tailed Deer
14554,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Canidae,Carnivora,"Coyote, Coyotes"
14555,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Canidae,Carnivora,Red Fox
14556,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Felidae,Carnivora,Bobcat
14557,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Felidae,Carnivora,"Cougar, Mountain Lion, Puma"
14558,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Mephitidae,Carnivora,"Skunk, Striped Skunk"
14559,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Mustelidae,Carnivora,Ermine
14560,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Mustelidae,Carnivora,Weasels
14561,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Mustelidae,Carnivora,Black-Footed Ferret
14562,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Mustelidae,Carnivora,"American Mink, Mink"
14563,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Mustelidae,Carnivora,Badger
14564,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Procyonidae,Carnivora,"Raccoon, Racoon"
14565,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,"Mule-Eared Bat, Pacific Townsend's Big-Eared Bat, Townsend's Big-Eared Bat, Townsend's Big-Eared Bat, Western Big-Eared Bat, Western Long-Eared Bat, Western Lump-Nosed Bat"
14566,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,Big Brown Bat
14567,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,"Silver-Haired Bat, Silver-Haired Bat"
14568,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,"Eastern Red Bat, Eastern Red Bat, Red Bat"
14569,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,"Hoary Bat, Hoary Bat"
14570,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,"Small-Footed Myotis, Western Small-Footed Bat, Western Small-Footed Myotis"
14571,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,Little Brown Myotis
14572,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,"Northern Long-Eared Bat, Northern Myotis, Northern Myotis"
14573,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,"Fringed Myotis, Fringed Myotis"
14574,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Vespertilionidae,Chiroptera,"Long-Legged Myotis, Long-Legged Myotis"
14575,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Leporidae,Lagomorpha,Whitetail Jackrabbit
14576,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Leporidae,Lagomorpha,Desert Cottontail
14577,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Leporidae,Lagomorpha,Eastern Cottontail
14578,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Leporidae,Lagomorpha,"Mountain Cottontail, Nuttall's Cottontail"
14579,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cricetidae,Rodentia,Southern Red-Backed Vole
14580,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cricetidae,Rodentia,Prairie Vole
14581,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cricetidae,Rodentia,Meadow Vole
14582,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cricetidae,Rodentia,"Bushy Woodrat, Bushytail Woodrat, Bushy-Tailed Woodrat"
14583,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cricetidae,Rodentia,Muskrat
14584,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cricetidae,Rodentia,White-Footed Mouse
14585,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cricetidae,Rodentia,Deer Mouse
14586,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Cricetidae,Rodentia,Western Harvest Mouse
14587,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Dipodidae,Rodentia,Meadow Jumping Mouse
14588,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Erethizontidae,Rodentia,"Porcupine, Porcupines"
14589,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Geomyidae,Rodentia,Northern Pocket Gopher
14590,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Heteromyidae,Rodentia,Hispid Pocket Mouse
14591,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Heteromyidae,Rodentia,Olive-Backed Pocket Mouse
14592,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Muridae,Rodentia,House Mouse
14593,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Sciuridae,Rodentia,"Blacktail Prairie Dog, Praire Dog, Prairie Dog"
14594,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Sciuridae,Rodentia,Flying Squirrel
14595,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Sciuridae,Rodentia,Yellow-Bellied Marmot
14596,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Sciuridae,Rodentia,"Eastern Fox Squirrel, Fox Squirrel"
14597,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Sciuridae,Rodentia,"13 Lined Ground Squirrel, Thriteen Lined Ground Squirrel"
14598,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Sciuridae,Rodentia,Least Chipmunk
14599,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Sciuridae,Rodentia,Red Squirrel
14600,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Soricidae,Soricomorpha,"Bee Shrew, Least Shrew, Little Short-Tailed Shrew, North American Least Shrew, Small Short-Tailed Shrew"
14601,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Mammal,Soricidae,Soricomorpha,"Hayden's Shrew, Prairie Shrew"
14602,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,Cooper's Hawk
14603,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,"Goshawk, Northern Goshawk"
14604,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,Sharp-Shinned Hawk
14605,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,Golden Eagle
14606,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,Red-Tailed Hawk
14607,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,"Roughleg, Rough-Legged Buzzard, Rough-Legged Hawk"
14608,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,Ferruginous Hawk
14609,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,Swainson's Hawk
14610,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,Northern Harrier
14611,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Accipitridae,Accipitriformes,Bald Eagle
14612,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Cathartidae,Accipitriformes,Turkey Vulture
14613,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Pandionidae,Accipitriformes,Osprey
14614,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Wood Duck
14615,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Northern Pintail
14616,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,American Wigeon
14617,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Northern Shoveler
14618,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Green-Winged Teal
14619,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Cinnamon Teal
14620,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Blue-Winged Teal
14621,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,"Mallard, Mallards"
14622,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Gadwall
14623,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Lesser Scaup
14624,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Redhead
14625,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Ring-Necked Duck
14626,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,"Canada Geese, Canada Goose, Canadian Geese"
14627,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Bufflehead
14628,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Common Goldeneye
14629,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,Snow Goose
14630,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Anatidae,Anseriformes,"Ross' Goose, Ross's Goose"
14631,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Apodidae,Apodiformes,White-Throated Swift
14632,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Trochilidae,Apodiformes,Ruby-Throated Hummingbird
14633,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Trochilidae,Apodiformes,Broad-Tailed Hummingbird
14634,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Trochilidae,Apodiformes,Rufous Hummingbird
14635,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Caprimulgidae,Caprimulgiformes,Common Nighthawk
14636,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Caprimulgidae,Caprimulgiformes,Common Poorwill
14637,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Charadriidae,Charadriiformes,Semipalmated Plover
14638,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Charadriidae,Charadriiformes,Killdeer
14639,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Laridae,Charadriiformes,Black Tern
14640,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Laridae,Charadriiformes,Ring-Billed Gull
14641,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Laridae,Charadriiformes,Bonaparte's Gull
14642,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Laridae,Charadriiformes,Franklin's Gull
14643,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Recurvirostridae,Charadriiformes,American Avocet
14644,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Spotted Sandpiper
14645,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Upland Sandpiper
14646,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Willet
14647,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Wilson's Snipe
14648,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Long-Billed Dowitcher
14649,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Marbled Godwit
14650,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Long-Billed Curlew
14651,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Red-Necked Phalarope
14652,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Wilson's Phalarope
14653,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Lesser Yellowlegs
14654,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Greater Yellowlegs
14655,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Scolopacidae,Charadriiformes,Solitary Sandpiper
14656,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Columbidae,Columbiformes,Rock Pigeon (Feral Pigeon)  Rock Dove
14657,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Columbidae,Columbiformes,Eurasian Collared-Dove
14658,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Columbidae,Columbiformes,Mourning Dove
14659,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Alcedinidae,Coraciiformes,Belted Kingfisher
14660,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Cuculidae,Cuculiformes,Black-Billed Cuckoo
14661,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Falconidae,Falconiformes,Merlin
14662,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Falconidae,Falconiformes,"Prairie Falcon, Prairie Falcons"
14663,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Falconidae,Falconiformes,Peregrine Falcon
14664,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Falconidae,Falconiformes,American Kestrel
14665,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Odontophoridae,Galliformes,Northern Bobwhite
14666,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Phasianidae,Galliformes,"Turkey, Wild Turkey"
14667,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Phasianidae,Galliformes,"Gray Partridge, Grey Partridge"
14668,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Phasianidae,Galliformes,"Common Pheasant, Ring-Necked Pheasant"
14669,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Phasianidae,Galliformes,Sharp-Tailed Grouse
14670,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Gruidae,Gruiformes,"Sandhill Crane, Sandhill Cranes"
14671,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Rallidae,Gruiformes,American Coot
14672,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Rallidae,Gruiformes,"Sora, Sora Rail"
14673,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Alaudidae,Passeriformes,Horned Lark
14674,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Bombycillidae,Passeriformes,Cedar Waxwing
14675,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Bombycillidae,Passeriformes,Bohemian Waxwing
14676,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Calcariidae,Passeriformes,Lapland Longspur
14677,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Calcariidae,Passeriformes,Mccown's Longspur
14678,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Calcariidae,Passeriformes,Chestnut-Collared Longspur
14679,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Calcariidae,Passeriformes,Snow Bunting
14680,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Cardinalidae,Passeriformes,Lazuli Bunting
14681,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Cardinalidae,Passeriformes,Blue Grosbeak
14682,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Cardinalidae,Passeriformes,Indigo Bunting
14683,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Cardinalidae,Passeriformes,Rose-Breasted Grosbeak
14684,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Cardinalidae,Passeriformes,Black-Headed Grosbeak
14685,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Cardinalidae,Passeriformes,Western Tanager
14686,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Cardinalidae,Passeriformes,Dickcissel
14687,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Certhiidae,Passeriformes,Brown Creeper
14688,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Corvidae,Passeriformes,"American Crow, Common Crow"
14689,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Corvidae,Passeriformes,Blue Jay
14690,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Corvidae,Passeriformes,Pinyon Jay
14691,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Corvidae,Passeriformes,Clark's Nutcracker
14692,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Corvidae,Passeriformes,Gray Jay
14693,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Corvidae,Passeriformes,Black-Billed Magpie
14694,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Baird's Sparrow
14695,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Grasshopper Sparrow
14696,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Lark Bunting
14697,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Lark Sparrow
14698,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Dark-Eyed Junco
14699,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,"Lincoln Sparrow, Lincoln's Sparrow"
14700,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Song Sparrow
14701,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Savannah Sparrow
14702,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Spotted Towhee
14703,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Vesper Sparrow
14704,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,"American Tree Sparrow, Tree Sparrow"
14705,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Clay-Colored Sparrow
14706,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Chipping Sparrow
14707,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Field Sparrow
14708,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,White-Throated Sparrow
14709,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,White-Crowned Sparrow
14710,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Emberizidae,Passeriformes,Harris' Sparrow
14711,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Fringillidae,Passeriformes,Common Redpoll
14712,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Fringillidae,Passeriformes,Pine Siskin
14713,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Fringillidae,Passeriformes,American Goldfinch
14714,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Fringillidae,Passeriformes,Cassin's Finch
14715,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Fringillidae,Passeriformes,House Finch
14716,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Fringillidae,Passeriformes,Purple Finch
14717,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Fringillidae,Passeriformes,Evening Grosbeak
14718,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Fringillidae,Passeriformes,Gray-Crowned Rosy Finch
14719,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Fringillidae,Passeriformes,Red Crossbill
14720,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Hirundinidae,Passeriformes,Barn Swallow
14721,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Hirundinidae,Passeriformes,Cliff Swallow
14722,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Hirundinidae,Passeriformes,Bank Swallow
14723,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Hirundinidae,Passeriformes,Northern Rough-Winged Swallow
14724,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Hirundinidae,Passeriformes,Tree Swallow
14725,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Hirundinidae,Passeriformes,Violet-Green Swallow
14726,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,Red-Winged Blackbird
14727,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,Bobolink
14728,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,Brewer's Blackbird
14729,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,"Bullock's Oriole (American Ornithologists' Union, 1998)"
14730,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,Baltimore Oriole
14731,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,Orchard Oriole
14732,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,"Brown-Headed Cowbird, Brownn-Headed Cowbird"
14733,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,Common Grackle
14734,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,Eastern Meadowlark
14735,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,Western Meadowlark
14736,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Icteridae,Passeriformes,Yellow-Headed Blackbird
14737,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Laniidae,Passeriformes,"Northen Shrike, Northern Shrike"
14738,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Laniidae,Passeriformes,Loggerhead Shrike
14739,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Mimidae,Passeriformes,"Catbird, Gray Catbird"
14740,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Mimidae,Passeriformes,Northern Mockingbird
14741,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Mimidae,Passeriformes,Sage Thrasher
14742,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Mimidae,Passeriformes,Brown Thrasher
14743,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Motacillidae,Passeriformes,American Pipit
14744,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Paridae,Passeriformes,Black-Capped Chickadee
14745,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Paridae,Passeriformes,Black-Capped Chickadee
14746,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Parulidae,Passeriformes,Black-Throated Blue Warbler
14747,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Parulidae,Passeriformes,Yellow-Rumped Warbler
14748,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Parulidae,Passeriformes,Prairie Warbler
14749,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Parulidae,Passeriformes,Palm Warbler
14750,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Parulidae,Passeriformes,Chestnut-Sided Warbler
14751,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Bird,Parulidae,Passeriformes,Yellow Warbler
